GEMS_Station_Number,Sample_Date,Sample_Time,Depth,Parameter_Code,Analysis_Method_Code,Value,Unit,Data_Quality
DEU01634,2/2/2016,23:00,0,Pb-Dis,0,0.0005,mg/l,Fair
DEU01634,2/15/2016,23:00,0,O2-Dis,0,12.4,mg/l,Fair
DEU01634,2/15/2016,23:00,0,TRP,0,0.034,mg/l,Fair
DEU01634,3/3/2016,23:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01634,3/3/2016,23:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,3/3/2016,23:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,3/14/2016,23:00,0,TRP,0,0.027,mg/l,Fair
DEU01634,3/14/2016,23:00,0,TEMP,0,7.9,°C,Fair
DEU01634,4/4/2016,22:00,0,TEMP,0,9.1,°C,Fair
DEU01634,4/4/2016,22:00,0,pH,0,7.63,---,Fair
DEU01634,4/4/2016,22:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01634,4/4/2016,22:00,0,O2-Dis,0,12.1,mg/l,Fair
DEU01634,4/4/2016,22:00,0,TOC,0,2.5,mg/l,Fair
DEU01634,4/25/2016,22:00,0,TEMP,0,8,°C,Fair
DEU01634,4/25/2016,22:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,3/16/2021,23:00,0.3,TEMP,0,3.6,°C,Unknown
DEU01634,5/17/2021,22:00,0.3,pH,0,8.2,---,Unknown
DEU01634,7/28/2021,22:00,0.3,TEMP,0,22.3,°C,Unknown
DEU01634,2/15/2016,23:00,0,SO4-Tot,0,19,mg/l,Fair
DEU01634,2/15/2016,23:00,0,NO2N,0,0.021,mg/l,Fair
DEU01634,2/15/2016,23:00,0,Fe-Tot,0,0.000228,mg/l,Fair
DEU01634,2/15/2016,23:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,2/15/2016,23:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01634,3/3/2016,23:00,0,Ni-Tot,0,0.0012,mg/l,Fair
DEU01634,3/3/2016,23:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,3/14/2016,23:00,0,NO2N,0,0.027,mg/l,Fair
DEU01634,3/14/2016,23:00,0,NO3N,0,2.5,mg/l,Fair
DEU01634,3/14/2016,23:00,0,TN,0,3,mg/l,Fair
DEU01634,4/4/2016,22:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,4/4/2016,22:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,4/4/2016,22:00,0,NO3N,0,2.5,mg/l,Fair
DEU01634,4/4/2016,22:00,0,NO2N,0,0.007,mg/l,Fair
DEU01634,4/4/2016,22:00,10,DRP,0,0.02,mg/l,Fair
DEU01634,4/25/2016,22:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,4/25/2016,22:00,0,Pb-Tot,0,0.0018,mg/l,Fair
DEU01634,4/25/2016,22:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,4/29/2016,22:00,0,Ni-Tot,0,0.0042,mg/l,Fair
DEU01634,5/10/2016,22:00,0,pH,0,8.24,---,Fair
DEU01634,5/10/2016,22:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01634,5/10/2016,22:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,5/10/2016,22:00,0,TN,0,2.6,mg/l,Fair
DEU01634,5/10/2016,22:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,5/10/2016,22:00,0,O2-Dis,0,11.5,mg/l,Fair
DEU01634,5/10/2016,22:00,0,SO4-Tot,0,16,mg/l,Fair
DEU01634,5/23/2016,22:00,0,NO2N,0,0.005,mg/l,Fair
DEU01634,5/23/2016,22:00,0,NO3N,0,2.4,mg/l,Fair
DEU01634,5/23/2016,22:00,0,TN,0,2.6,mg/l,Fair
DEU01634,5/23/2016,22:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,5/23/2016,22:00,0,pH,0,7.94,---,Fair
DEU01634,5/23/2016,22:00,0,TEMP,0,8.9,°C,Fair
DEU01634,6/7/2016,22:00,0,TEMP,0,15.2,°C,Fair
DEU01634,6/7/2016,22:00,0,NO3N,0,2.5,mg/l,Fair
DEU01634,6/13/2016,22:00,12.2,TP,0,0.017,mg/l,Fair
DEU01634,6/13/2016,22:00,12.2,NH4N,0,0.032,mg/l,Fair
DEU01634,6/20/2016,22:00,0,TRP,0,0.03,mg/l,Fair
DEU01634,6/20/2016,22:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,6/20/2016,22:00,0,pH,0,7.93,---,Fair
DEU01634,7/5/2016,22:00,0,pH,0,8.1,---,Fair
DEU01634,7/5/2016,22:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,7/5/2016,22:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,7/5/2016,22:00,0,O2-Dis,0,10.3,mg/l,Fair
DEU01634,7/5/2016,22:00,0,SO4-Tot,0,12,mg/l,Fair
DEU01634,7/11/2016,22:00,0.3,TEMP,0,21.5,°C,Fair
DEU01634,7/19/2016,22:00,0,TRP,0,0.02,mg/l,Fair
DEU01634,7/19/2016,22:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,7/19/2016,22:00,0,NO2N,0,0.008,mg/l,Fair
DEU01634,7/19/2016,22:00,0,NO3N,0,2.1,mg/l,Fair
DEU01634,7/19/2016,22:00,0,TN,0,2.6,mg/l,Fair
DEU01634,7/19/2016,22:00,0,pH,0,7.65,---,Fair
DEU01634,8/2/2016,22:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,8/2/2016,22:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,8/2/2016,22:00,0,Cl-Tot,0,17,mg/l,Fair
DEU01634,8/16/2016,22:00,0,NO2N,0,0.036,mg/l,Fair
DEU01634,8/16/2016,22:00,0,pH,0,8.01,---,Fair
DEU01634,8/21/2016,22:00,10,TP,0,0.024,mg/l,Fair
DEU01634,9/5/2016,22:00,0,Ni-Tot,0,0.0021,mg/l,Fair
DEU01634,9/5/2016,22:00,0,TN,0,1.6,mg/l,Fair
DEU01634,9/5/2016,22:00,0,TRP,0,0.0086,mg/l,Fair
DEU01634,9/25/2016,22:00,0,SO4-Tot,0,13,mg/l,Fair
DEU01634,9/25/2016,22:00,0,TRP,0,0.0074,mg/l,Fair
DEU01634,9/25/2016,22:00,0,Ni-Tot,0,0.0021,mg/l,Fair
DEU01634,10/5/2016,22:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,10/5/2016,22:00,0,Pb-Tot,0,0.0006,mg/l,Fair
DEU01634,10/5/2016,22:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,10/5/2016,22:00,0,NO2N,0,0.057,mg/l,Fair
DEU01634,10/18/2016,22:00,0,SO4-Tot,0,17,mg/l,Fair
DEU01634,10/18/2016,22:00,0,NH4N,0,0.12,mg/l,Fair
DEU01634,10/18/2016,22:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,10/18/2016,22:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,10/29/2016,22:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,10/29/2016,22:00,0,Fe-Tot,0,0.000188,mg/l,Fair
DEU01634,11/1/2016,23:00,0,TOC,0,3.9,mg/l,Fair
DEU01634,11/1/2016,23:00,0,O2-Dis,0,9,mg/l,Fair
DEU01634,11/1/2016,23:00,0,NO3N,0,1.2,mg/l,Fair
DEU01634,11/1/2016,23:00,0,pH,0,7.72,---,Fair
DEU01634,11/14/2016,23:00,0,Pb-Tot,0,0.0005,mg/l,Fair
DEU01634,11/14/2016,23:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,11/14/2016,23:00,0,SO4-Tot,0,22,mg/l,Fair
DEU01634,11/14/2016,23:00,0,Cl-Tot,0,23,mg/l,Fair
DEU01634,11/30/2016,23:00,0,TOC,0,3.5,mg/l,Fair
DEU01634,11/30/2016,23:00,0,NO3N,0,1.6,mg/l,Fair
DEU01634,11/30/2016,23:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,11/30/2016,23:00,0,Pb-Tot,0,0.00053,mg/l,Fair
DEU01634,12/12/2016,23:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,12/12/2016,23:00,0,NO3N,0,1.8,mg/l,Fair
DEU01634,4/18/2017,22:00,0.3,O2-Dis,0,13.4,mg/l,Fair
DEU01634,4/18/2017,22:00,15,TP,0,0.03,mg/l,Fair
DEU01634,4/18/2017,22:00,15,NH4N,0,0.038,mg/l,Fair
DEU01634,4/18/2017,22:00,15,NO3N,0,2.5,mg/l,Fair
DEU01634,4/18/2017,22:00,15,SO4-Tot,0,16,mg/l,Fair
DEU01634,5/8/2017,22:00,15,Cl-Tot,0,20,mg/l,Fair
DEU01634,6/19/2017,22:00,0.3,O2-Dis,0,10,mg/l,Fair
DEU01634,6/19/2017,22:00,0.3,TEMP,0,21.8,°C,Fair
DEU01634,6/19/2017,22:00,0.3,pH,0,8.9,---,Fair
DEU01634,6/19/2017,22:00,12,TP,0,0.022,mg/l,Fair
DEU01634,7/25/2017,22:00,0.3,O2-Dis,0,8.6,mg/l,Fair
DEU01634,8/15/2017,22:00,0.3,TEMP,0,21,°C,Fair
DEU01634,9/11/2017,22:00,15,NO3N,0,1.1,mg/l,Fair
DEU01634,9/11/2017,22:00,15,NO2N,0,0.035,mg/l,Fair
DEU01634,9/11/2017,22:00,0.3,O2-Dis,0,9.2,mg/l,Fair
DEU01634,3/18/2018,23:00,10,NO3N,0,2.5,mg/l,Fair
DEU01634,3/18/2018,23:00,10,Cl-Tot,0,19,mg/l,Fair
DEU01634,5/14/2018,22:00,0.3,TEMP,0,16.6,°C,Fair
DEU01634,9/10/2018,22:00,0.3,O2-Dis,0,10.5,mg/l,Fair
DEU01634,9/10/2018,22:00,9,TRP,0,0.005,mg/l,Fair
DEU01634,9/10/2018,22:00,9,NO2N,0,0.042,mg/l,Fair
DEU01634,9/10/2018,22:00,9,NO3N,0,0.49,mg/l,Fair
DEU01634,3/3/2008,23:00,0,Cl-Tot,0,15,mg/l,Fair
DEU01634,3/3/2008,23:00,0,O2-Dis,0,12,mg/l,Fair
DEU01634,3/3/2008,23:00,0,TEMP,0,4.7,°C,Fair
DEU01634,4/14/2008,22:00,0,TEMP,0,7.1,°C,Fair
DEU01634,4/14/2008,22:00,0,NO3N,0,2.7,mg/l,Fair
DEU01634,5/14/2008,22:00,0,O2-Dis,0,18.5,mg/l,Fair
DEU01634,5/14/2008,22:00,0,NO2N,0,0.029,mg/l,Fair
DEU01634,5/14/2008,22:00,0,TEMP,0,17.3,°C,Fair
DEU01634,6/16/2008,22:00,0,TN,0,2.9,mg/l,Fair
DEU01634,7/29/2008,22:00,0,TOC,0,4.7,mg/l,Fair
DEU01634,7/29/2008,22:00,0,SO4-Tot,0,21,mg/l,Fair
DEU01634,7/29/2008,22:00,0,pH,0,9.6,---,Fair
DEU01634,8/24/2008,22:00,0,NO3N,0,2.3,mg/l,Fair
DEU01634,8/24/2008,22:00,0,SO4-Tot,0,22,mg/l,Fair
DEU01634,9/8/2008,22:00,32,NO3N,0,2.5,mg/l,Fair
DEU01634,9/8/2008,22:00,0,NO2N,0,0.015,mg/l,Fair
DEU01634,9/8/2008,22:00,0,NO3N,0,1.6,mg/l,Fair
DEU01634,9/8/2008,22:00,0,NH4N,0,0.12,mg/l,Fair
DEU01634,9/8/2008,22:00,0,SO4-Tot,0,23,mg/l,Fair
DEU01634,9/8/2008,22:00,0,TOC,0,4.8,mg/l,Fair
DEU01634,3/18/2009,11:00,0,pH,0,8,---,Fair
DEU01634,3/18/2009,11:00,0,NH4N,0,0.085,mg/l,Fair
DEU01634,5/20/2009,9:30,0,DRP,0,0.005,mg/l,Fair
DEU01634,5/20/2009,9:30,0,NO2N,0,0.04,mg/l,Fair
DEU01634,8/20/2009,9:10,0,TEMP,0,22.7,°C,Fair
DEU01634,8/20/2009,9:10,0,pH,0,9.2,---,Fair
DEU01634,8/20/2009,9:10,0,Cl-Tot,0,21,mg/l,Fair
DEU01634,9/9/2009,22:00,32,TOC,0,3.3,mg/l,Fair
DEU01634,9/10/2009,8:45,0,DRP,0,0.005,mg/l,Fair
DEU01634,9/10/2009,8:45,0,SO4-Tot,0,20,mg/l,Fair
DEU01634,9/10/2009,8:45,0,Cl-Tot,0,24,mg/l,Fair
DEU01634,4/28/2010,9:00,0,Cl-Tot,0,16,mg/l,Fair
DEU01634,4/28/2010,9:00,0,TEMP,0,11.5,°C,Fair
DEU01634,5/17/2010,8:00,0,NO3N,0,2.4,mg/l,Fair
DEU01634,5/17/2010,8:00,0,NO2N,0,0.03,mg/l,Fair
DEU01634,5/17/2010,8:00,0,DRP,0,0.005,mg/l,Fair
DEU01634,8/19/2010,8:45,32,TOC,0,2.8,mg/l,Fair
DEU01634,3/24/2011,12:30,0,NH4N,0,0.025,mg/l,Fair
DEU01634,3/24/2011,12:30,0,NO2N,0,0.005,mg/l,Fair
DEU01634,5/3/2011,9:15,0,pH,0,9.6,---,Fair
DEU01634,6/27/2011,9:30,0,O2-Dis,0,10.6,mg/l,Fair
DEU01634,6/27/2011,9:30,0,DRP,0,0.005,mg/l,Fair
DEU01634,8/10/2011,7:50,0,DRP,0,0.005,mg/l,Fair
DEU01634,3/20/2012,12:30,30,DRP,0,0.021,mg/l,Fair
DEU01634,3/20/2012,10:15,30,NH4N,0,0.023,mg/l,Fair
DEU01634,5/15/2012,9:30,5,Cl-Tot,0,17,mg/l,Fair
DEU01634,5/15/2012,9:30,5,NO3N,0,1.8,mg/l,Fair
DEU01634,7/25/2012,8:00,0.3,pH,0,8.9,---,Fair
DEU01634,7/25/2012,7:50,5,NO2N,0,0.024,mg/l,Fair
DEU01634,9/6/2012,11:30,6,SO4-Tot,0,18,mg/l,Fair
DEU01634,9/6/2012,11:30,6,Cl-Tot,0,20,mg/l,Fair
DEU01634,4/17/2013,8:00,10,SO4-Tot,0,18,mg/l,Fair
DEU01634,5/22/2013,8:00,8,DRP,0,0.005,mg/l,Fair
DEU01634,5/22/2013,8:00,8,NO2N,0,0.02,mg/l,Fair
DEU01634,7/4/2013,8:00,0.3,pH,0,8.7,---,Fair
DEU01634,7/4/2013,8:00,11,SO4-Tot,0,19,mg/l,Fair
DEU01634,7/4/2013,8:00,11,NH4N,0,0.037,mg/l,Fair
DEU01634,8/20/2013,8:00,0.3,O2-Dis,0,9.1,mg/l,Fair
DEU01634,10/9/2013,8:00,0.3,TEMP,0,15.5,°C,Fair
DEU01634,10/9/2013,8:00,10,Cl-Tot,0,26,mg/l,Fair
DEU01634,10/9/2013,8:00,10,DRP,0,0.005,mg/l,Fair
DEU01634,3/11/2014,9:00,10,NO3N,0,2.5,mg/l,Fair
DEU01634,3/11/2014,9:00,10,NO2N,0,0.011,mg/l,Fair
DEU01634,5/5/2014,8:00,0.3,TEMP,0,13.4,°C,Fair
DEU01634,5/5/2014,8:00,10,NH4N,0,0.1,mg/l,Fair
DEU01634,5/5/2014,8:00,10,DRP,0,0.0091,mg/l,Fair
DEU01634,6/4/2014,8:00,10,NH4N,0,0.031,mg/l,Fair
DEU01634,6/4/2014,8:00,0.3,O2-Dis,0,15.2,mg/l,Fair
DEU01634,7/8/2014,8:00,8,NH4N,0,0.048,mg/l,Fair
DEU01634,7/8/2014,8:00,8,NO3N,0,1.6,mg/l,Fair
DEU01634,8/26/2014,8:00,10,NO2N,0,0.058,mg/l,Fair
DEU01634,8/26/2014,8:00,10,Cl-Tot,0,18,mg/l,Fair
DEU01634,8/26/2014,8:00,0.3,TP,0,0.024,mg/l,Fair
DEU01634,8/26/2014,8:00,0.3,TEMP,0,19,°C,Fair
DEU01634,8/26/2014,8:00,0.3,pH,0,8.8,---,Fair
DEU01634,9/24/2014,8:00,10,DRP,0,0.05,mg/l,Fair
DEU01634,10/20/2014,8:00,0.3,O2-Dis,0,7.2,mg/l,Fair
DEU01634,10/20/2014,8:00,10,NH4N,0,0.012,mg/l,Fair
DEU01634,3/4/2015,9:00,10,NH4N,0,0.048,mg/l,Fair
DEU01634,3/4/2015,9:00,10,NO2N,0,0.011,mg/l,Fair
DEU01634,3/4/2015,9:00,10,Cl-Tot,0,18,mg/l,Fair
DEU01634,3/4/2015,9:00,0.3,TEMP,0,3.4,°C,Fair
DEU01634,7/28/2015,8:00,10,NO3N,0,1.5,mg/l,Fair
DEU01634,7/28/2015,8:00,10,NH4N,0,0.041,mg/l,Fair
DEU01634,7/28/2015,8:00,0.3,TEMP,0,21.4,°C,Fair
DEU01634,7/28/2015,8:00,0.3,O2-Dis,0,9.7,mg/l,Fair
DEU01634,8/25/2015,8:00,10,DRP,0,0.005,mg/l,Fair
DEU01634,1/5/2016,23:00,0,TOC,0,3.5,mg/l,Fair
DEU01634,1/5/2016,23:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,1/5/2016,23:00,0,NO2N,0,0.013,mg/l,Fair
DEU01634,1/5/2016,23:00,0,TN,0,3.2,mg/l,Fair
DEU01634,1/19/2016,23:00,0,Cd-Tot,0,0.11,µg/l,Fair
DEU01634,1/19/2016,23:00,0,Ni-Tot,0,0.0015,mg/l,Fair
DEU01634,1/19/2016,23:00,0,TRP,0,0.11,mg/l,Fair
DEU01634,2/2/2016,23:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,2/2/2016,23:00,0,Ni-Dis,0,0.001,mg/l,Fair
DEU01634,2/2/2016,23:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,2/2/2016,23:00,0,TN,0,3.7,mg/l,Fair
DEU01634,2/15/2016,23:00,0,TOC,0,2.8,mg/l,Fair
DEU01634,4/13/2021,22:00,0.3,pH,0,9.1,---,Unknown
DEU01634,5/17/2021,22:00,0.3,O2-Dis,0,10.7,mg/l,Unknown
DEU01634,7/28/2021,22:00,0.3,O2-Dis,0,10.7,mg/l,Unknown
DEU01634,7/28/2021,22:00,35,TEMP,0,8,°C,Unknown
DEU01634,3/3/2008,23:00,0,NH4N,0,0.13,mg/l,Fair
DEU01634,4/14/2008,22:00,0,TOC,0,2.4,mg/l,Fair
DEU01634,6/16/2008,22:00,0,TEMP,0,19.9,°C,Fair
DEU01634,6/16/2008,22:00,0,NH4N,0,0.092,mg/l,Fair
DEU01634,6/16/2008,22:00,0,O2-Dis,0,11.4,mg/l,Fair
DEU01634,6/16/2008,22:00,0,SO4-Tot,0,24,mg/l,Fair
DEU01634,6/16/2008,22:00,0,TOC,0,2.6,mg/l,Fair
DEU01634,7/29/2008,22:00,0,TEMP,0,22.6,°C,Fair
DEU01634,8/24/2008,22:00,0,TEMP,0,20.1,°C,Fair
DEU01634,8/24/2008,22:00,0,pH,0,9.1,---,Fair
DEU01634,8/24/2008,22:00,0,TN,0,2.4,mg/l,Fair
DEU01634,8/24/2008,22:00,0,NO2N,0,0.006,mg/l,Fair
DEU01634,8/24/2008,22:00,0,TOC,0,3.5,mg/l,Fair
DEU01634,9/8/2008,22:00,32,Cl-Tot,0,22,mg/l,Fair
DEU01634,9/8/2008,22:00,32,NH4N,0,0.14,mg/l,Fair
DEU01634,9/8/2008,22:00,32,NO2N,0,0.003,mg/l,Fair
DEU01634,9/8/2008,22:00,32,SO4-Tot,0,34,mg/l,Fair
DEU01634,9/8/2008,22:00,32,TOC,0,4,mg/l,Fair
DEU01634,9/8/2008,22:00,0,TEMP,0,19,°C,Fair
DEU01634,3/18/2009,11:00,0,TN,0,3.2,mg/l,Fair
DEU01634,5/20/2009,9:30,0,TOC,0,3.3,mg/l,Fair
DEU01634,5/20/2009,9:30,0,SO4-Tot,0,18,mg/l,Fair
DEU01634,5/20/2009,9:30,0,NO3N,0,2.2,mg/l,Fair
DEU01634,5/20/2009,9:30,0,TN,0,2.7,mg/l,Fair
DEU01634,5/20/2009,9:30,0,TEMP,0,17.3,°C,Fair
DEU01634,8/20/2009,9:10,0,TN,0,2,mg/l,Fair
DEU01634,8/20/2009,9:10,0,NO3N,0,1.9,mg/l,Fair
DEU01634,8/20/2009,9:10,0,TP,0,0.018,mg/l,Fair
DEU01634,8/20/2009,9:10,0,SO4-Tot,0,31,mg/l,Fair
DEU01634,9/9/2009,22:00,32,Cl-Tot,0,25,mg/l,Fair
DEU01634,4/28/2010,9:00,0,O2-Dis,0,15.3,mg/l,Fair
DEU01634,5/17/2010,8:00,0,TEMP,0,11.5,°C,Fair
DEU01634,6/16/2010,7:45,0,TEMP,0,18.4,°C,Fair
DEU01634,6/16/2010,7:45,0,pH,0,8.4,---,Fair
DEU01634,7/27/2010,8:30,0,TEMP,0,22.6,°C,Fair
DEU01634,7/27/2010,8:30,0,O2-Dis,0,9.3,mg/l,Fair
DEU01634,8/19/2010,8:45,32,NO3N,0,1.7,mg/l,Fair
DEU01634,8/19/2010,8:45,32,DRP,0,0.005,mg/l,Fair
DEU01634,3/24/2011,12:30,0,SO4-Tot,0,17,mg/l,Fair
DEU01634,3/24/2011,12:30,0,O2-Dis,0,12.4,mg/l,Fair
DEU01634,3/24/2011,12:30,0,DRP,0,0.023,mg/l,Fair
DEU01634,3/24/2011,12:30,0,NO3N,0,3,mg/l,Fair
DEU01634,3/24/2011,12:30,0,pH,0,8.1,---,Fair
DEU01634,5/3/2011,9:15,0,NO3N,0,2.6,mg/l,Fair
DEU01634,5/3/2011,9:15,0,TP,0,0.019,mg/l,Fair
DEU01634,5/3/2011,9:15,0,O2-Dis,0,13.4,mg/l,Fair
DEU01634,5/3/2011,9:15,0,SO4-Tot,0,20,mg/l,Fair
DEU01634,6/27/2011,9:30,0,SO4-Tot,0,21,mg/l,Fair
DEU01634,6/27/2011,9:30,0,NO2N,0,0.047,mg/l,Fair
DEU01634,8/10/2011,7:50,0,pH,0,9.1,---,Fair
DEU01634,8/10/2011,7:50,0,TP,0,0.05,mg/l,Fair
DEU01634,8/10/2011,7:50,0,O2-Dis,0,10.1,mg/l,Fair
DEU01634,9/6/2011,8:00,0,Cl-Tot,0,21,mg/l,Fair
DEU01634,9/6/2011,8:00,0,DRP,0,0.005,mg/l,Fair
DEU01634,3/20/2012,10:15,30,Cl-Tot,0,17,mg/l,Fair
DEU01634,3/20/2012,11:00,0.3,O2-Dis,0,11.6,mg/l,Fair
DEU01634,3/20/2012,11:00,0.3,pH,0,7.9,---,Fair
DEU01634,3/20/2012,11:00,0.3,TEMP,0,5.1,°C,Fair
DEU01634,7/25/2012,8:00,0.3,O2-Dis,0,11.8,mg/l,Fair
DEU01634,9/6/2012,11:30,6,NO2N,0,0.046,mg/l,Fair
DEU01634,9/6/2012,8:45,0.3,TEMP,0,20.1,°C,Fair
DEU01634,9/6/2012,7:50,6,DRP,0,0.005,mg/l,Fair
DEU01634,4/17/2013,8:00,10,Cl-Tot,0,22,mg/l,Fair
DEU01634,5/22/2013,8:00,8,NO3N,0,2,mg/l,Fair
DEU01634,5/22/2013,8:00,0.3,TEMP,0,14.6,°C,Fair
DEU01634,5/22/2013,8:00,0.3,pH,0,8.9,---,Fair
DEU01634,7/4/2013,8:00,0.3,O2-Dis,0,10.5,mg/l,Fair
DEU01634,7/4/2013,8:00,11,Cl-Tot,0,24,mg/l,Fair
DEU01634,8/20/2013,8:00,10,DRP,0,0.005,mg/l,Fair
DEU01634,8/20/2013,8:00,10,TP,0,0.01,mg/l,Fair
DEU01634,8/20/2013,8:00,10,SO4-Tot,0,17,mg/l,Fair
DEU01634,8/20/2013,8:00,10,Cl-Tot,0,22,mg/l,Fair
DEU01634,10/9/2013,8:00,10,NO3N,0,1.2,mg/l,Fair
DEU01634,10/9/2013,8:00,10,NH4N,0,0.062,mg/l,Fair
DEU01634,3/11/2014,9:00,10,DRP,0,0.018,mg/l,Fair
DEU01634,7/8/2014,8:00,8,TP,0,0.01,mg/l,Fair
DEU01634,7/8/2014,8:00,8,Cl-Tot,0,19,mg/l,Fair
DEU01634,8/26/2014,8:00,10,SO4-Tot,0,18,mg/l,Fair
DEU01634,8/26/2014,8:00,0.3,O2-Dis,0,7.5,mg/l,Fair
DEU01634,9/24/2014,8:00,10,NH4N,0,0.033,mg/l,Fair
DEU01634,9/24/2014,8:00,10,NO2N,0,0.05,mg/l,Fair
DEU01634,3/4/2015,9:00,10,NO3N,0,2.7,mg/l,Fair
DEU01634,3/4/2015,9:00,0.3,O2-Dis,0,12.6,mg/l,Fair
DEU01634,4/20/2015,8:00,0.3,O2-Dis,0,16.1,mg/l,Fair
DEU01634,5/20/2015,8:00,10,NO2N,0,0.032,mg/l,Fair
DEU01634,8/25/2015,8:00,0.3,O2-Dis,0,10.6,mg/l,Fair
DEU01634,8/25/2015,8:00,10,NH4N,0,0.022,mg/l,Fair
DEU01634,8/25/2015,8:00,10,SO4-Tot,0,21.2,mg/l,Fair
DEU01634,1/5/2016,23:00,0,Ni-Tot,0,0.0015,mg/l,Fair
DEU01634,1/5/2016,23:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,1/5/2016,23:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,1/5/2016,23:00,0,pH,0,7.7,---,Fair
DEU01634,1/19/2016,23:00,0,Pb-Tot,0,0.00073,mg/l,Fair
DEU01634,1/19/2016,23:00,0,Fe-Tot,0,9.10E-05,mg/l,Fair
DEU01634,1/19/2016,23:00,0,NO3N,0,2.3,mg/l,Fair
DEU01634,1/19/2016,23:00,0,NO2N,0,0.017,mg/l,Fair
DEU01634,1/19/2016,23:00,0,NH4N,0,0.2,mg/l,Fair
DEU01634,2/2/2016,23:00,0,Tl-Dis,0,0.001,mg/l,Fair
DEU01634,2/2/2016,23:00,0,Ag-Dis,0,0.5,µg/l,Fair
DEU01634,2/2/2016,23:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,2/2/2016,23:00,0,Fe-Tot,0,0.00025,mg/l,Fair
DEU01634,2/2/2016,23:00,0,Se-Dis,0,0.005,mg/l,Fair
DEU01634,2/2/2016,23:00,0,NO2N,0,0.058,mg/l,Fair
DEU01634,2/15/2016,23:00,0,Cl-Tot,0,15,mg/l,Fair
DEU01634,2/15/2016,23:00,0,NO3N,0,2.3,mg/l,Fair
DEU01634,2/15/2016,23:00,0,Ag-Tot,0,0.5,µg/l,Fair
DEU01634,3/3/2016,23:00,0,pH,0,8.06,---,Fair
DEU01634,3/3/2016,23:00,0,TN,0,3.3,mg/l,Fair
DEU01634,3/3/2016,23:00,0,TRP,0,0.034,mg/l,Fair
DEU01634,3/3/2016,23:00,0,SO4-Tot,0,14,mg/l,Fair
DEU01634,3/14/2016,23:00,0,SO4-Tot,0,9.8,mg/l,Fair
DEU01634,3/14/2016,23:00,0,O2-Dis,0,12.2,mg/l,Fair
DEU01634,3/14/2016,23:00,0,NH4N,0,0.07,mg/l,Fair
DEU01634,3/14/2016,23:00,0,Ni-Tot,0,0.002,mg/l,Fair
DEU01634,3/14/2016,23:00,0,Pb-Tot,0,0.00058,mg/l,Fair
DEU01634,4/4/2016,22:00,0,TRP,0,0.028,mg/l,Fair
DEU01634,4/4/2016,22:00,0,Tl-Tot,0,0.001,mg/l,Fair
DEU01634,4/4/2016,22:00,0,Cl-Tot,0,16,mg/l,Fair
DEU01634,4/4/2016,22:00,10,NO3N,0,3,mg/l,Fair
DEU01634,4/4/2016,22:00,10,NO2N,0,0.007,mg/l,Fair
DEU01634,4/4/2016,22:00,10,NH4N,0,0.03,mg/l,Fair
DEU01634,4/25/2016,22:00,0,pH,0,8.09,---,Fair
DEU01634,4/25/2016,22:00,0,Cd-Tot,0,0.08,µg/l,Fair
DEU01634,4/25/2016,22:00,0,Se-Tot,0,0.005,mg/l,Fair
DEU01634,4/25/2016,22:00,0,TN,0,2.7,mg/l,Fair
